region,origin,body_type,make,model,trim,transmission,fuel_type,usage,eng_capacity,year_man,mileage,selling_price
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,70256,1180000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1500,2014,72134,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1500,2014,78000,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,78539,1150000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1800,2014,94000,1350000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1500,2014,96000,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,96000,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,96130,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,98500,1180000
asia,japan,van,nissan,vanette,nv200,manual,petrol,foreign_used,1800,2014,101526,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,103000,1300000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,103000,1300000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,110600,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,125000,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1700,2014,125000,1190000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,125000,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,130000,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,133714,1180000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,137000,1280000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1800,2014,137000,1300000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,137000,1280000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1800,2014,137000,1300000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,140000,1170000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,194000,1350000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,194000,1350000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,72556,1150000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,72556,1240000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,72556,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1600,2014,72556,1100000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1500,2014,72556,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,foreign_used,1500,2014,72556,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1500,2014,72556,1100000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1500,2014,72556,1230000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1500,2014,72556,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1500,2014,72556,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,72556,1250000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,72556,1270000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,72556,1200000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,72556,1080000
asia,japan,van,nissan,vanette,nv200,automatic,petrol,locally_used,1600,2014,72556,1150000
asia,japan,van,nissan,vanette,nv200,manual,petrol,locally_used,1600,2015,191969,1180000
asia,japan,van,nissan,nv350,urvan,automatic,diesel,locally_used,2000,2008,134747,950000
asia,japan,van,nissan,nv350,urvan,automatic,petrol,foreign_used,2000,2014,77000,1750000
asia,japan,van,nissan,nv350,urvan,automatic,petrol,locally_used,2000,2014,77000,1750000
asia,japan,van,nissan,nv350,urvan,automatic,petrol,foreign_used,2000,2014,109000,1620000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2012,100752,1580000
asia,japan,van,nissan,nv3500,,automatic,diesel,locally_used,2500,2012,134000,930000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2012,150785,1580000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2012,152178,1580000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2012,177282,1580000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2012,178897,1600000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2013,119000,1600000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2013,185000,1800000
asia,japan,van,nissan,nv3500,,manual,petrol,foreign_used,2000,2013,82921,2000000
asia,japan,van,nissan,nv3500,,automatic,petrol,locally_used,3000,2013,82921,1850000
asia,japan,van,nissan,nv3500,,manual,petrol,foreign_used,2000,2014,50000,2200000
asia,japan,van,nissan,nv3500,,manual,petrol,locally_used,2000,2014,50000,2200000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2014,53223,1600000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,2500,2014,90000,1950000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,2500,2014,91000,2000000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,3000,2014,101000,1950000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2014,112000,1700000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,2000,2014,134705,1900000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,2500,2014,72556,2100000
asia,japan,van,nissan,nv3500,,automatic,diesel,locally_used,2000,2014,72556,2100000
asia,japan,van,nissan,nv3500,,automatic,petrol,locally_used,1500,2014,72556,1650000
asia,japan,van,nissan,nv3500,,manual,petrol,foreign_used,3000,2014,121000,1200000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,3000,2014,105000,1850000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,3000,2014,98520,1700000
asia,japan,van,nissan,nv3500,,automatic,diesel,foreign_used,3000,2014,87000,2000000
asia,japan,van,nissan,nv3500,,automatic,petrol,foreign_used,3000,2014,85000,1200000
asia,japan,wagon,honda,n-wgn,,automatic,petrol,foreign_used,660,2014,112840,630000
asia,japan,wagon,honda,n-wgn,,automatic,petrol,foreign_used,660,2014,50996,580000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,32000,5200000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,32000,5200000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,58000,4900000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,70000,5200000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,70000,5200000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,80000,4750000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,80000,4750000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,81000,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,81000,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,83319,4500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,83319,4500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,84000,4600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,84000,4600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,89000,4300000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,94000,4400000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,159000,2000000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,72556,4400000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2014,72556,4900000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,72556,4900000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2014,72556,4300000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,16020,5600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,16020,5600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,36000,5200000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,47565,5500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,47565,5500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,51000,5600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,51000,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,58000,5500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,98000,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,98000,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,98301,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2015,98301,4800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,62191,5600000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2015,62191,5500000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2016,49433,7800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2016,49433,7800000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,foreign_used,2000,2016,81681,5700000
asia,japan,suv,lexus,nx,nx200t,automatic,petrol,locally_used,2000,2016,81681,5700000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,foreign_used,2500,2014,38000,4900000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,locally_used,2500,2014,38000,4900000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,foreign_used,2500,2015,18000,5100000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,locally_used,2500,2015,18000,5100000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,locally_used,2500,2016,49000,5500000
asia,japan,suv,lexus,nx,nx300h,automatic,petrol,locally_used,2500,2016,51826,5499999
asia,japan,suv,lexus,nx,,automatic,petrol,foreign_used,2000,2014,94000,4400000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,101076,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,98000,4700000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,97981,5600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,97416,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,97000,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,97000,4500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,96000,5980000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,95020,5000000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,89700,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,87000,4400000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,86000,4800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,82522,4800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,81254,4500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,80000,4800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,76000,4999999
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,68563,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,66200,4850000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,65128,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,65000,4800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,64000,4600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,60689,4730000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,60588,5200000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,59280,4450000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,58000,4990000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,53291,5600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,53261,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,53000,4799999
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,53000,4600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,52369,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,50000,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,47000,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,47000,5100000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2014,45231,5300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,45000,5400000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,43000,4800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,42000,5800000
asia,japan,suv,lexus,nx,300h,automatic,hybrid,foreign_used,2500,2015,39912,5650000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,38000,5800000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,37517,5650000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,37414,5350000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,37000,5600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,35214,4300000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,35000,5500000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,35000,5100000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2016,35000,4600000
asia,japan,suv,lexus,nx,200t,automatic,petrol,locally_used,2000,2015,34000,5400000
asia,japan,suv,lexus,nx,200t,automatic,petrol,foreign_used,2000,2015,30526,6000000
asia,japan,saloon,toyota,nze,,automatic,petrol,locally_used,1500,2004,235980,450000
asia,japan,saloon,toyota,nze,luxel,automatic,petrol,locally_used,1800,2000,167000,450000
asia,japan,saloon,toyota,nze,,manual,petrol,locally_used,1500,2003,150000,500000
asia,japan,saloon,toyota,nze,,automatic,petrol,locally_used,1500,2006,192000,650000
asia,japan,saloon,toyota,nze,,automatic,petrol,locally_used,1500,2005,165843,670000
asia,japan,saloon,toyota,nze,,automatic,petrol,locally_used,1400,2006,200000,450000
europe,czech,saloon,skoda,octavia,,automatic,petrol,locally_used,1400,2007,145112,700000
europe,czech,saloon,skoda,octavia,classic,manual,petrol,locally_used,1600,2005,214609,650000
europe,czech,saloon,skoda,octavia,,manual,petrol,locally_used,1800,2012,108696,1370000
asia,japan,wagon,honda,odyssey,lx,automatic,petrol,foreign_used,2000,2015,75324,1800000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,1000,2008,152000,450000
asia,japan,wagon,honda,odyssey,,automatic,petrol,foreign_used,2400,2013,103530,2200000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2013,103530,2200000
asia,japan,wagon,honda,odyssey,,automatic,petrol,foreign_used,1500,2014,34000,1700000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2014,75000,1850000
asia,japan,wagon,honda,odyssey,,automatic,petrol,foreign_used,2400,2014,89764,1900000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2014,89764,1900000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2014,72556,1850000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2014,72556,1890000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2011,247118,975000
asia,japan,wagon,honda,odyssey,,automatic,petrol,locally_used,2400,2013,91000,980000
asia,japan,wagon,honda,odyssey,,automatic,petrol,foreign_used,2000,2014,84000,1550000
asia,japan,wagon,honda,odyssey,,automatic,petrol,foreign_used,2400,2014,80000,1450000
america,usa,saloon,chevrolet,optra,,manual,petrol,locally_used,2000,2000,217669,400000
america,usa,saloon,chevrolet,optra,,automatic,petrol,locally_used,2000,2000,217669,400000
asia,japan,hatchback,subaru,outback,eyesight,automatic,petrol,locally_used,2500,2013,86000,2395000
asia,japan,hatchback,subaru,outback,eyesight,automatic,petrol,foreign_used,2500,2015,81000,3395000
asia,japan,hatchback,subaru,outback,eyesight,automatic,petrol,foreign_used,2500,2015,62191,3500000
asia,japan,hatchback,subaru,outback,eyesight,automatic,petrol,foreign_used,2500,2015,62191,3000000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2400,2013,84000,2300000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2500,2015,59000,3395000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2500,2015,69000,3450000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2500,2015,80000,3395000
asia,japan,hatchback,subaru,outback,limited,automatic,petrol,foreign_used,2500,2015,92000,3450000
asia,japan,hatchback,subaru,outback,premium,automatic,petrol,locally_used,2500,2013,82921,2395000
asia,japan,hatchback,subaru,outback,premium,automatic,petrol,foreign_used,2500,2014,55000,3580000
asia,japan,hatchback,subaru,outback,premium,automatic,petrol,foreign_used,2500,2014,80000,3795000
asia,japan,hatchback,subaru,outback,premium,automatic,petrol,foreign_used,2500,2015,71000,3590000
asia,japan,hatchback,subaru,outback,premium,automatic,petrol,locally_used,2500,2016,117000,3350000
asia,japan,hatchback,subaru,outback,sportshift,automatic,petrol,locally_used,2500,2013,86000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2006,160000,720000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2007,132000,850000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2011,84789,1800000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2011,98000,1850000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,95000,1980000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,99000,1790000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,135000,1980000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,135000,1695000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,135000,1350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,135000,1690000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2012,141800,1850000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,45000,1999999
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,50000,2600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,50000,1999999
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,69000,2200000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,75000,1950000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,92000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,95000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,95000,2395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2013,105147,2250000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2013,82921,2000000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,50751,2600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,55000,3580000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2000,2014,69000,2700000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,70000,2600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,74666,2950000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,74666,2950000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,77000,2600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,78000,3400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,80000,3795000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,82000,3200000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,88000,3100000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,93000,2500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,1300,2014,107291,2000000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,114537,2450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,119000,2549999
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,119000,2550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,120000,3200000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,120000,3200000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,72556,2650000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,72556,2400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,72556,2600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2014,72556,2550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,3200000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,3400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,2500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,2350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,3100000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2014,72556,1900000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,34000,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,38000,3550000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,40222,3750000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,40222,3750000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,44688,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,44688,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,46000,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,46300,3400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,46300,3400000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,54000,3595000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,54000,3595000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,59000,3395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,65000,2900000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,65896,3480000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,69000,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,70000,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,71000,3590000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,76000,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,76000,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,76674,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,76674,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,78000,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,80000,3395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,81000,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,81000,3395000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,83730,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,83730,3300000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,89000,299000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,89000,2799000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,92000,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,108000,3195000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,108000,3195000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,213771,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,213771,3450000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,810000,3495000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,62191,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,62191,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,62191,2900000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,62191,3530000
asia,japan,hatchback,subaru,outback,,automatic,petrol,foreign_used,2500,2015,62191,3150000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,62191,3530000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2015,62191,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2016,76000,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2016,110000,3500000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2016,117000,3350000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2016,51826,3600000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2005,196000,740000
asia,japan,hatchback,subaru,outback,wagon,automatic,petrol,locally_used,2500,2007,175000,1185000
asia,japan,hatchback,subaru,outback,,automatic,petrol,locally_used,2500,2008,170000,880000
